sport,kpi,n,kappa,rho,eta,quadrant,mean_home,mean_away,var_home,delta,sigma_a,delta_ratio,I_pred,bayes_acc,bayes_gap_pp,acc_abs,acc_rel,acc_improvement
football,corners,1114,0.747280799304049,-0.278975894591296,0.783672984973207,Q3,5.8491921005386,4.53321364452424,9.32674238354941,1.31597845601436,3.05397157543246,0.430907237840945,0.00951593275282181,0.557364740928287,-1.87650999947139,0.522441651705566,0.538599640933573,3.09278350515463
football,free_kicks,1114,0.881245428826023,-0.0173454451950408,0.982983715004345,Q3,13.0655296229803,12.713644524237,14.8483525045125,0.351885098743299,3.85335600542079,0.0913191250038348,0.000500128410670819,0.513164773784681,3.62068599675635,0.549371633752244,0.549371633752244,0
football,set_pieces,1114,1.04128168010571,-0.125398763807377,0.888594177355996,Q4,41.5278276481149,38.6086175942549,63.2413632910228,2.91921005386,7.95244385651498,0.367083390531385,0.00671194311718248,0.548193075893712,1.2848216745426,0.564631956912029,0.561041292639138,-0.635930047694748
football,sp_goals,1114,0.791265374979542,-0.0364510835839528,0.96506209600293,Q3,0.269299820466786,0.220825852782765,0.256253417663939,0.048473967684021,0.506214793999483,0.095757706528171,0.000567003316736092,0.514017226192732,12.2428016177106,0.629263913824057,0.636445242369838,1.14122681883025
football,sp_xg,1114,0.847100829991018,-0.07927303880796,0.926783221683414,Q3,0.294311951786355,0.239078553447038,0.0793374556714326,0.055233398339317,0.281669053450024,0.196093243694295,0.00221259324946277,0.527684549678881,1.80964198004726,0.552962298025135,0.545780969479354,-1.29870129870129
football,sp_shots,1114,0.691854250088635,-0.119605891176275,0.894770266444546,Q3,3.69479353680431,2.8294434470377,5.99661258087463,0.86535008976661,2.44879819112858,0.353377462014456,0.00755374962046096,0.551121012192463,-0.0851712371995772,0.549371633752244,0.550269299820467,0.163398692810456
football,shots_on_target,1114,0.782524936395718,-0.0701789186802245,0.934881174145851,Q3,4.37163375224416,3.50448833034111,5.41073102117783,0.867145421903051,2.3260978098906,0.372789750377623,0.00833328792149968,0.553689221247663,14.2899647693091,0.641831238779174,0.696588868940754,8.53146853146853
football,np_shots_on_target,1114,0.784181699804032,-0.0685316932302665,0.936304625181953,Q3,4.27737881508079,3.44075403949731,5.27339617802339,0.83662477558348,2.29638763670757,0.36432210407777,0.00796519537343465,0.552492306755252,13.8710565776166,0.639138240574506,0.691202872531418,8.14606741573034
football,op_goals,1114,0.714202045864814,-0.0689955700994052,0.936303387872139,Q3,1.10951526032316,0.838420107719928,1.20632447281273,0.271095152603232,1.09832803515741,0.246825305305423,0.00381309750167014,0.536336678515127,32.1832082705699,0.75673249551167,0.858168761220826,13.4045077105575
football,op_xg,1114,0.803931692872611,-0.120970871334064,0.892654533928953,Q3,0.948182462118492,0.760498067190305,0.343994605198109,0.187684394928187,0.586510532896136,0.320001746603626,0.00580073646313073,0.544807211365107,14.5497995098089,0.637342908438061,0.690305206463196,8.30985915492958
football,op_shots,1114,0.826008186732029,-0.181391603839541,0.84705113434666,Q3,9.95332136445242,7.93716337522442,17.3814669460481,2.016157989228,4.16910865126445,0.483594494141216,0.0123782844663669,0.565404151688412,1.17951301787332,0.582585278276481,0.577199281867145,-0.924499229583967
football,goals_from_counters,1114,0.892340192011525,-0.0375796156100951,0.963838004357953,Q3,0.13016157989228,0.11310592459605,0.13668155518025,0.01705565529623,0.369704686446155,0.0461331866257368,0.000124442771014754,0.506567140768342,10.2050453486595,0.604129263913824,0.608617594254937,0.742942050520053
football,xg_from_counters,1114,0.82408055792228,-0.0245217472442266,0.976174089661428,Q3,0.106062972136445,0.0939689500179533,0.0319125250349259,0.0120940221184917,0.178640770920095,0.0677002347011885,0.000281557935977172,0.509877965205604,9.96372951175561,0.590664272890485,0.60951526032316,3.19148936170214
football,passes,1114,0.838641165866262,-0.648614522247431,0.607492097224751,Q3,500.87881508079,459.790843806104,16458.0275292326,41.087971274686,128.28884413398,0.320277040081328,0.00388350658094705,0.536670324731656,0.551998047480684,0.544883303411131,0.542190305206463,-0.494233937397051
football,successful_passes,1114,0.818623943492114,-0.526309957953207,0.65630323491256,Q3,397.477558348294,358.335727109515,17582.5641859467,39.141831238779,132.599261634244,0.295188907965009,0.00360371802269688,0.535325815254522,0.955748815660862,0.549371633752244,0.544883303411131,-0.81699346405228
football,op_passes,1114,0.821726846811142,-0.602315856563399,0.625224733416656,Q3,450.687612208259,410.797127468582,16494.5761806365,39.890484739677,128.431211863147,0.310598056040952,0.00379400965548482,0.536245696234157,0.594460897230575,0.545780969479354,0.542190305206463,-0.65789473684212
football,successful_op_passes,1114,0.801190581333179,-0.499702816104937,0.668159090833742,Q3,360.662477558348,323.37881508079,16632.8455449793,37.283662477558,128.968389712283,0.289091478623053,0.00355296416450679,0.535076379185479,1.42952545667648,0.549371633752244,0.549371633752244,0
football,passes_inside_box,1114,0.738941726032663,-0.205409750485365,0.831198639952848,Q3,7.9245960502693,6.33303411131059,19.687031507837,1.59156193895871,4.43700704392465,0.358701693101422,0.00703614614866621,0.549341417905469,0.451854618788761,0.548473967684022,0.553859964093357,0.981996726677569
football,successful_passes_inside_box,1114,0.753750592181336,-0.106225415721332,0.904835678713602,Q3,2.745960502693,2.17684021543986,4.87071592296686,0.56912028725314,2.20696985094198,0.257874065207655,0.00393129556445238,0.536895056500389,2.41462361387486,0.547576301615799,0.561041292639138,2.45901639344262
football,passes_into_box,1114,0.765788105543616,-0.486737225712749,0.674565088756621,Q3,30.1247755834829,24.5574506283662,98.7687836423144,5.5673249551167,9.93824851985069,0.560191762562237,0.0136700133514324,0.56872177925502,0.129617406634408,0.583482944344704,0.570017953321364,-2.30769230769233
football,successful_passes_into_box,1114,0.755151442552558,-0.353083507048956,0.740943297156783,Q3,10.5296229802513,8.36624775583483,22.137935706785,2.16337522441647,4.70509677974694,0.459793990578197,0.0101943976749974,0.559369851128922,-1.17935495131232,0.549371633752244,0.547576301615799,-0.326797385620912
football,op_passes_into_box,1114,0.698761842107474,-0.47438395283786,0.681725613357175,Q3,21.9470377019749,17.7307001795332,69.5919813337077,4.2163375224417,8.34218084997608,0.505423893136264,0.0117010949751337,0.563594929001186,-0.345130243027036,0.579892280071813,0.560143626570916,-3.40557275541795
football,successful_op_passes_into_box,1114,0.711819837346336,-0.319704392069668,0.760374458592016,Q3,7.98294434470377,6.22800718132855,17.5298076752465,1.75493716337522,4.18686131550192,0.419153401828127,0.00891982147333414,0.555542760254964,-0.886412470738784,0.549371633752244,0.546678635547576,-0.490196078431368
football,passes_into_final_third,1114,0.897547683244465,-0.239875211790144,0.806760444248755,Q3,53.4497307001795,49.1418312387792,139.122807654277,4.3078994614003,11.7950331773284,0.365229957104374,0.00649009261017419,0.547391136135381,1.99338189813156,0.553859964093357,0.567324955116697,2.43111831442463
football,successful_passes_into_final_third,1114,0.729286641410165,-0.532713372601124,0.655245582877065,Q3,29.4991023339318,24.9012567324955,116.259208537587,4.5978456014363,10.7823563536727,0.426423079577606,0.00787924155928388,0.552208831827791,-1.09161926895499,0.551166965888689,0.541292639138241,-1.79153094462541
football,op_passes_into_final_third,1114,0.867338602612142,-0.460026019681861,0.685465019467908,Q3,47.8671454219031,43.0825852782765,144.379458690424,4.78456014362661,12.0158003766051,0.398189050555649,0.00665994065943853,0.54800630812281,2.82953076761132,0.567324955116697,0.576301615798923,1.58227848101266
football,successful_op_passes_into_final_third,1114,0.703492319580254,-0.531689882722062,0.656351540546359,Q3,27.2289048473968,22.6903052064632,127.790322788781,4.5385996409336,11.3044381898784,0.401488297312936,0.00710518499631752,0.549582500012421,0.337979801271349,0.549371633752244,0.552962298025135,0.653594771241824
football,passes_in_final_third,1114,0.650260200287995,-0.599436374892341,0.630588561737577,Q3,171.253141831239,142.775583482944,3130.48213297717,28.477558348295,55.9507116395955,0.508975802340677,0.0113008892927208,0.562500820749589,-1.67198512702352,0.543087971274686,0.545780969479354,0.495867768595057
football,successful_passes_in_final_third,1114,0.597936872253077,-0.524462862922913,0.663310455816057,Q3,113.516157989228,90.842908438061,2532.21043050871,22.673249551167,50.3210734236533,0.450571659318171,0.0096287992844768,0.557703178447407,-0.833154469516284,0.549371633752244,0.549371633752244,0
football,passes_in_middle_third,1114,0.845361714020616,-0.579067020332891,0.634103231036991,Q3,233.665170556553,212.411131059246,5730.65238869505,21.254039497307,75.7010725729501,0.280762726007948,0.00310494518239357,0.532792069087098,1.20912343240333,0.548473967684022,0.544883303411131,-0.654664484451713
football,successful_passes_in_middle_third,1114,0.807707367839666,-0.516303154695064,0.660775298998869,Q3,195.268402154399,174.287253141831,5948.34388837002,20.981149012568,77.1255073783636,0.272039040335104,0.00310088450593016,0.532770634576608,0.762433849341015,0.549371633752244,0.540394973070018,-1.63398692810458
football,passes_in_own_third,1114,0.938654238861023,-0.196356168693938,0.835940186745427,Q3,149.410233393178,153.745960502693,1838.26012878645,-4.33572710951501,42.8749359041673,-0.101124981719065,0.000506113181065748,0.48675670169836,6.1717265985662,0.549371633752244,0.548473967684022,-0.163398692810456
football,successful_passes_in_own_third,1114,0.981400839334481,-0.130583353599425,0.884503637473288,Q3,118.1921005386,118.106822262118,1890.67465452358,0.0852782764820006,43.4818888104413,0.00196123670831711,1.9712964505203e-07,0.500261380805928,5.09055850827612,0.549371633752244,0.551166965888689,0.326797385620912
football,forward_passes,1114,1.05634440600485,0.225333406517784,1.2907369542934,Q1,116.566427289048,114.052064631957,287.243112651042,2.514362657091,16.9482480702591,0.148355313579769,0.00158479097493536,0.523431721104679,3.13259090569007,0.547576301615799,0.55475763016158,1.31147540983605
football,sideways_passes,1114,0.814712192258882,-0.589203603556241,0.630467604834774,Q3,332.881508078995,298.433572710952,11713.4145184784,34.447935368043,108.228529133858,0.318288861945425,0.00403268702371851,0.537367366793808,-0.146072406490316,0.547576301615799,0.535906642728905,-2.13114754098361
football,backward_passes,1114,0.869670519559656,-0.298167296246297,0.770747361183746,Q3,51.4308797127469,47.3052064631957,296.676709557845,4.1256732495512,17.2243057786909,0.239526242889585,0.00271165521157379,0.530646355957252,1.87252777949917,0.549371633752244,0.549371633752244,0
football,forward_passes_in_final_third,1114,0.873691402454656,-0.0390261718566084,0.962521902542331,Q3,46.3913824057451,42.189407540395,131.072198806015,4.2019748653501,11.448676727291,0.367027121600311,0.00791347731797964,0.552321926456791,-1.28246194549962,0.549371633752244,0.539497307001795,-1.79738562091504
football,sideways_passes_in_final_third,1114,0.618081415557145,-0.584393147766732,0.637803376371611,Q3,107.920107719928,86.8447037701975,1846.50484239629,21.0754039497305,42.9709767447319,0.490456711629537,0.0108271770476476,0.561180201983078,-1.45015664355025,0.553859964093357,0.546678635547576,-1.29659643435979
football,backward_passes_in_final_third,1114,0.67648295467483,-0.339537330821286,0.750100119926051,Q3,16.9416517055655,13.7414721723519,74.2059365326701,3.2001795332136,8.61428676865764,0.371496749429934,0.00706435044249232,0.549440049630413,-0.00684158781693034,0.549371633752244,0.549371633752244,0
football,deep_completions,1114,0.823409209978248,-0.173147329967635,0.852999651497099,Q3,3.99012567324955,3.16786355475763,7.52640735166734,0.82226211849192,2.74342985178541,0.299720482357803,0.0048131106191952,0.540819617454164,0.944968236630284,0.543087971274686,0.550269299820467,1.32231404958679
football,long_balls,1114,0.910794567313509,0.233333587240065,1.30391556320592,Q2,67.165170556553,65.2396768402154,153.945739997839,1.9254937163376,12.4074872555985,0.155188047077685,0.00188499971062162,0.525553992674166,5.07476231247568,0.552064631956912,0.576301615798923,4.39024390243903
football,successful_long_balls,1114,0.872790398816906,-0.153598947054151,0.867119038538231,Q3,32.2010771992819,29.2692998204668,74.6675280389586,2.9317773788151,8.64103743996973,0.339285346138411,0.00610056574599671,0.545949027483494,3.48409186565423,0.564631956912029,0.580789946140036,2.86168521462639
football,goalkeeper_long_balls,1114,1.00097391793437,-0.241160841090689,0.805697368067314,Q4,16.7253141831239,18.8985637342908,69.735800664902,-2.1732495511669,8.35079640902004,-0.260244585632513,0.00312597836023243,0.467097130215642,8.85581660141601,0.543985637342908,0.555655296229802,2.14521452145215
football,goalkeeper_passes,1114,0.884855329999944,0.0274961972939264,1.02821931733656,Q2,36.7728904847397,38.3725314183124,104.116389301563,-1.5996409335727,10.2037438865136,-0.156770000439444,0.00153803990256618,0.476916357303529,7.06599443122698,0.545780969479354,0.547576301615799,0.32894736842105
football,crosses,1114,0.695934780307832,-0.381879267913184,0.72690723600403,Q3,12.8788150807899,9.96140035906643,30.2144115327104,2.91741472172347,5.49676373266219,0.530751340900459,0.0137670591331021,0.568964504110195,-2.04905364261729,0.561938958707361,0.548473967684022,-2.3961661341853
football,successful_crosses,1114,0.714652525636524,-0.212774207495085,0.826578009315917,Q3,3.6983842010772,2.7935368043088,5.00687968693795,0.9048473967684,2.23760579346272,0.40438195119621,0.00900974475182292,0.555821447351429,-0.644981359918462,0.549371633752244,0.549371633752244,0
football,dribbles,1114,1.04062429041819,0.0333515883382322,1.03449522115652,Q1,13.2567324955117,12.4811490125673,23.6986293856996,0.7755834829444,4.86812380550244,0.159318767133194,0.0014762046282617,0.522615017471618,2.137061987129,0.549371633752244,0.543985637342908,-0.980392156862757
football,successful_dribbles,1114,1.03838457919399,0.0433453409672084,1.04530088943357,Q1,6.72172351885099,6.21723518850987,9.73021948862876,0.50448833034112,3.11932997430999,0.161729709423485,0.0015387518961244,0.523088983148824,2.62826506034196,0.550269299820467,0.549371633752244,-0.163132137030994
football,carries,1114,0.802279401462037,-0.503594217906667,0.666420281316766,Q3,395.250448833034,357.25763016158,15264.390947687,37.992818671454,123.549143856552,0.307511792356618,0.00400637801639503,0.537245389505155,0.494491570130817,0.549371633752244,0.542190305206463,-1.30718954248367
football,carries_into_final_third,1114,0.80377724982752,-0.335289410103272,0.750018979912478,Q3,14.475763016158,12.1508078994614,34.1543985637344,2.3249551166966,5.8441764658277,0.397824249539891,0.00752686213147014,0.551030107750892,-0.345380613509283,0.545780969479354,0.547576301615799,0.32894736842105
football,carries_into_box,1114,0.79659998592102,-0.126027167072362,0.888717549344173,Q3,6.16068222621185,5.08078994614004,12.2248318791627,1.07989228007181,3.4964027055193,0.308858095312399,0.00540295480252051,0.543245609216209,1.68980173547065,0.562836624775583,0.560143626570916,-0.478468899521527
football,progressive_carries,1114,0.858845296558229,-0.249102147005183,0.801036285750569,Q3,19.8958707360862,16.5996409335727,61.2613845511103,3.2962298025135,7.82696521974579,0.421137658079507,0.00873650018980388,0.554970204718975,-0.380323883028566,0.541292639138241,0.551166965888689,1.82421227197347
football,deep_progressions,1114,0.739140158184316,-0.56994134235438,0.639593288233974,Q3,43.9748653500898,37.0520646319569,218.99487531878,6.9228007181329,14.7984754390032,0.467804994282521,0.00919770675588905,0.556399488120601,-1.24138507776932,0.543087971274686,0.543985637342908,0.165289256198346
football,box_entries,1114,0.796274290370262,-0.363785455392565,0.734517379359709,Q3,16.6903052064632,13.4470377019749,44.1672554323718,3.2432675044883,6.64584497504808,0.488014318219157,0.0111188207977329,0.561996611484241,-1.89086402095554,0.545780969479354,0.543087971274686,-0.493421052631595
football,tackles,1114,1.06701913817422,0.0649312907007445,1.06940108475313,Q1,23.8240574506284,24.8393177737881,47.4676686975052,-1.0152603231597,6.88967841756821,-0.147359609785394,0.00128896339295359,0.478867380299481,7.05042534527629,0.549371633752244,0.549371633752244,0
football,successful_tackles,1114,1.12794739865275,0.120353901076867,1.13653947446891,Q1,16.9281867145422,17.4587073608618,26.082888532941,-0.530520646319601,5.10714093529256,-0.103878207600161,0.000661446960603884,0.484860481785265,5.46368252165301,0.551166965888689,0.539497307001795,-2.11726384364821
football,ball_recoveries,1114,0.927155430385563,0.18490458804013,1.2266513782459,Q2,50.1687612208258,47.1579892280072,82.3434617165181,3.0107719928186,9.07432982189418,0.331790011153697,0.00801250087735927,0.552647663915808,-0.327603016356437,0.549371633752244,0.549371633752244,0
football,regains,1114,0.958751609370636,0.38738025378103,1.63210507433306,Q2,71.318671454219,68.6373429084381,119.809408475968,2.6813285457809,10.945748420093,0.244965300029993,0.00572413069248712,0.544510756075025,-0.142278480033864,0.547576301615799,0.543087971274686,-0.819672131147554
football,regains_opposition_half,1114,0.75774486549711,-0.326056408081485,0.755889393311777,Q3,30.302513464991,25.1499102333932,74.7880080523791,5.1526032315978,8.64800601597727,0.595814020258348,0.0173751054880905,0.577443781244769,-2.98674796289701,0.549371633752244,0.547576301615799,-0.326797385620912
football,tackle_interceptions_opposition_half,1114,0.741236813831283,-0.105667631893866,0.905391721684455,Q3,6.61220825852783,5.66965888689408,10.3472362692579,0.94254937163375,3.2167120277168,0.293016397959244,0.00511241653905348,0.542068214204534,0.820108561593325,0.546678635547576,0.550269299820467,0.656814449917893
