sport,kpi,n,var_home,var_away,mean_home,mean_away,cohens_d_paired,kappa,rho,eta,kappa_abs,quadrant,p_rho,sig_rho
football,op_passes_into_box,2227,66.8792270472931,50.830169717318,22.1118096093399,18.4185002245173,0.283124200649343,0.760029264114758,-0.449861365245555,0.691725428846961,1.31573881061639,Q3,2.11519297472157e-111,1
football,successful_op_passes_into_box,2227,16.3817035960286,12.2936561056801,7.67355186349349,6.21643466546924,0.237113080982295,0.750450405454801,-0.320220151155023,0.759330655563581,1.33253309310155,Q3,2.81759345225008e-54,1
football,passes_into_final_third,2227,142.429435204876,143.455846345452,55.8675348001796,52.315222272115,0.202319941101695,1.007206453772,-0.078334156121706,0.927356759052745,1.007206453772,Q4,0.000215356218260652,1
football,successful_passes_into_final_third,2227,101.544807235872,77.434943443026,29.2079030085317,25.515940727436,0.224318583381087,0.762569210094197,-0.518215213926429,0.660723715351347,1.31135638150992,Q3,2.63378087162744e-153,1
football,op_passes_into_final_third,2227,141.315830667569,131.086912195383,49.3390211046251,45.3542882801976,0.206842774988706,0.927616612916865,-0.362660771362187,0.73399613448235,1.07803157692005,Q3,3.43693815169871e-70,1
football,successful_op_passes_into_final_third,2227,112.196436287319,82.310838032462,26.5496183206107,22.9124382577458,0.21149784218854,0.733631483817148,-0.52673872732368,0.657685286361386,1.36308217689475,Q3,3.12035513043429e-159,1
football,passes_in_final_third,2227,2573.93337222546,1929.79321050039,170.610237988325,147.610237988325,0.271367083477061,0.749744819086698,-0.601212626227757,0.626946784270355,1.33378714269497,Q3,5.28664817562443e-219,1
football,successful_passes_in_final_third,2227,2056.00168882186,1407.70806862281,109.907049842838,91.9712617871576,0.246762312681162,0.68468235034839,-0.53470182055695,0.65562911315688,1.46053129526585,Q3,6.34554086770054e-165,1
football,passes_in_middle_third,2227,5271.62924026012,4541.25039345999,223.935339021105,207.629546475079,0.133771693639061,0.861451021399203,-0.515545163502033,0.660451753615082,1.16083210206862,Q3,1.74822190908053e-151,1
football,successful_passes_in_middle_third,2227,5507.15745863375,4545.60574239778,183.218679838348,167.346654692411,0.132357346766015,0.825399632485809,-0.432467276304298,0.699063894814731,1.21153434123584,Q3,3.55266128363132e-102,1
football,passes_in_own_third,2227,1688.46971598664,1743.22670476804,141.412213740458,145.754378087113,-0.06840482289116,1.03242995018682,-0.174190085511195,0.85166694802972,1.03242995018682,Q4,1.24240374122984e-16,1
football,successful_passes_in_own_third,2227,1778.57048370263,1864.18115378083,108.403233048945,108.803771890436,-0.00635776776526471,1.04813453886853,-0.0895828398151307,0.917803284540102,1.04813453886853,Q4,2.29925132395639e-05,1
football,forward_passes,2227,292.818735271727,307.92209996486,118.071845532106,116.369106421194,0.0832374013034955,1.05157922931099,0.303514266146904,1.43558184250544,1.05157922931099,Q1,1.12282317177742e-48,1
football,sideways_passes,2227,10929.4138597971,9372.03088938298,313.18320610687,286.669510552313,0.150963396794189,0.857505352950094,-0.520928568119803,0.658157346970696,1.16617347817093,Q3,3.56689162825372e-155,1
football,backward_passes,2227,282.598616344132,246.044429005939,48.8352043107319,45.6403233048945,0.124182629550738,0.870649800727687,-0.25266478132013,0.798683756380408,1.14856742534622,Q3,8.91445018068383e-34,1
football,forward_passes_in_final_third,2227,137.096388721123,133.602545094086,48.4907947911989,44.8787606645712,0.227313025622702,0.974515421889453,0.0672486394749307,1.07209063099766,1.02615102597467,Q2,0.00149655614973489,1
football,sideways_passes_in_final_third,2227,1511.30309470756,1074.44233133265,105.935339021105,89.204759766502,0.261380639282947,0.710937690192814,-0.593014240653968,0.631118108723057,1.40659303029607,Q3,1.20516592226294e-211,1
football,backward_passes_in_final_third,2227,66.1565666162764,46.650116938609,16.1841041760216,13.5267175572519,0.216443945325284,0.705147188323582,-0.341380415408916,0.748369754502134,1.41814363945406,Q3,6.70063973999427e-62,1
football,deep_completions,2227,7.33575521523604,5.89832493562022,3.86663673102829,3.19802424786709,0.170172261099713,0.804051493344497,-0.167471776617537,0.857279301319794,1.2437014398673,Q3,1.79155128295007e-15,1
football,long_balls,2227,193.01114598223,168.813331122453,71.7826672653794,69.7597665020207,0.124242868256487,0.874629961204394,0.267930063871141,1.36487137142703,1.1433406633166,Q2,6.39699410289519e-38,1
football,successful_long_balls,2227,98.5621150375749,82.7651069069429,34.0350246969017,31.1612034126628,0.197984217243272,0.839725353655311,-0.16258937673434,0.860606527495365,1.1908655557999,Q3,1.16435411552445e-14,1
football,goalkeeper_long_balls,2227,67.6081759795952,65.5679452250438,18.0314324202964,19.8967220475977,-0.146239151611446,0.969822721512749,-0.221653709696081,0.818579999465947,1.03111628323183,Q3,3.4549643040812e-26,1
football,goalkeeper_passes,2227,91.59526815191,88.6741763967578,35.1975752132914,36.7202514593624,-0.113435054484976,0.968108704586054,0.000464023284335735,1.00046417772188,1.03294185380513,Q2,0.982539310035721,0
football,crosses,2227,32.1265071202037,23.6646304784336,13.1109115401886,10.4616075437809,0.304637811974822,0.73660763648817,-0.359759519435976,0.737682095297126,1.35757484780849,Q3,5.06103121598859e-69,1
football,successful_crosses,2227,5.1678602594718,4.06552636898053,3.74629546475079,2.89806915132465,0.253601079706576,0.786694330894322,-0.213127082655461,0.825353002978057,1.27114173921044,Q3,2.72397976617699e-24,1
football,dribbles,2227,26.7817679858924,26.4946666553702,13.4845083071397,12.8082622361922,0.0973024035997741,0.989279970961088,0.0933773394217925,1.10299306202912,1.01083619334626,Q2,1.01594521744318e-05,1
football,successful_dribbles,2227,10.9598507413911,10.8466552975792,6.90435563538392,6.45711719802425,0.0999107266803141,0.989671807902961,0.0811017914620262,1.08825852700638,1.01043597687088,Q2,0.000127391953752511,1
football,carries,2227,14216.8023719354,12105.7615820057,367.670408621464,338.982038616974,0.148807428297528,0.851510857737112,-0.41333021019816,0.708215887287737,1.17438314604408,Q3,1.24468311665205e-92,1
football,carries_into_final_third,2227,33.7105974177083,26.7031070529897,13.9146834306242,11.9582397844634,0.221521850669761,0.792127968606171,-0.293096770539951,0.774522293790888,1.26242228482299,Q3,2.29955519508249e-45,1
football,carries_into_box,2227,10.492254859599,8.55609281016167,5.56353839245622,4.77862595419847,0.171443434100374,0.815467497182837,-0.100904407123604,0.908775481100434,1.22629044499586,Q3,1.83042215720625e-06,1
football,progressive_carries,2227,58.3073546860772,47.4029647578461,18.6246070947463,16.0004490345757,0.230965254829192,0.812984314124014,-0.222336848155709,0.81889969341086,1.23003603221729,Q3,2.41540843215731e-26,1
