sport,kpi,side,window_label,window_n_seasons,n,skewness,kurtosis,sw_W,sw_p,sw_reject,lill_KS,lill_p,lill_reject,verdict
football,sp_shots,diff,2023/2024+2024/2025,2,1114,-0.00224870995936556,3.36690956670385,0.989735170428428,5.03370389370872e-07,1,0.0736376421583382,0,1,NotNormal
football,shots_on_target,home,2023/2024+2024/2025,2,1114,0.60525949603731,3.31422427745001,0.960366557919032,1.11022302462516e-16,1,0.126304328759959,0,1,NotNormal
football,shots_on_target,away,2023/2024+2024/2025,2,1114,0.734265623892497,3.64237573213512,0.946702974654589,0,1,0.144415370867668,0,1,NotNormal
football,shots_on_target,diff,2023/2024+2024/2025,2,1114,0.0671401159124155,3.35332820327113,0.989600942976796,4.26943889575426e-07,1,0.0641312003340635,0,1,NotNormal
football,np_shots_on_target,home,2023/2024+2024/2025,2,1114,0.616620059407741,3.38728331277011,0.959561756285979,0,1,0.124372611687354,0,1,NotNormal
football,np_shots_on_target,away,2023/2024+2024/2025,2,1114,0.727687816337193,3.56531270289372,0.945652409483442,0,1,0.147734187815473,0,1,NotNormal
football,np_shots_on_target,diff,2023/2024+2024/2025,2,1114,0.078236845781051,3.40764003767701,0.988379821198785,1.0029704577974e-07,1,0.074225260552058,0,1,NotNormal
football,op_goals,home,2023/2024+2024/2025,2,1114,1.11358385914913,4.39016190761361,0.837902363501182,0,1,0.237199605662923,0,1,NotNormal
football,op_goals,away,2023/2024+2024/2025,2,1114,1.17518427255088,4.53679995258839,0.797629003514805,0,1,0.251279889093482,0,1,NotNormal
football,op_goals,diff,2023/2024+2024/2025,2,1114,0.23405665809874,3.81103991040262,0.953493054611405,0,1,0.157650808367908,0,1,NotNormal
football,op_xg,home,2023/2024+2024/2025,2,1114,1.00427734045054,4.26701321339257,0.938546649499496,0,1,0.0689055883193823,0,1,NotNormal
football,op_xg,away,2023/2024+2024/2025,2,1114,1.16842800646952,4.43667275909352,0.914446790935626,0,1,0.0972376812723212,0,1,NotNormal
