sport,kpi,side,window_label,window_n_seasons,n,skewness,kurtosis,sw_W,sw_p,sw_reject,lill_KS,lill_p,lill_reject,verdict
rugby,lineout_pens_conceded,away,21/22+22/23,2,281,1.5845569448893,4.70260022062216,0.636021672670239,0,1,0.415498106926136,0,1,NotNormal
rugby,lineout_pens_conceded,diff,21/22+22/23,2,281,-0.228528915395905,3.8179808608612,0.871705936627237,1.4210854715202e-14,1,0.289434955075469,0,1,NotNormal
rugby,general_play_pens_conceded,home,21/22+22/23,2,281,0.489366302478814,2.87083971388749,0.942039752816923,4.57049353919103e-09,1,0.167474816064707,0,1,NotNormal
rugby,general_play_pens_conceded,away,21/22+22/23,2,281,0.667611824078742,3.62837735893721,0.940282784134151,3.01685298964571e-09,1,0.160232088667805,0,1,NotNormal
rugby,general_play_pens_conceded,diff,21/22+22/23,2,281,-0.140095487990645,2.98248275707437,0.978861320816361,0.000354906293212554,1,0.0965551638277743,0,1,NotNormal
rugby,free_kicks_conceded,home,21/22+22/23,2,281,1.226305844935,5.13319394946871,0.754471140333833,0,1,0.291135541732492,0,1,NotNormal
rugby,free_kicks_conceded,away,21/22+22/23,2,281,1.11577698470155,3.96063042198596,0.7366969888883,0,1,0.325858100639278,0,1,NotNormal
rugby,free_kicks_conceded,diff,21/22+22/23,2,281,0.124143000350905,3.31930318030347,0.913461137455895,1.16353593426766e-11,1,0.21999744075223,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,home,21/22+22/23,2,281,0.842712669569245,3.96558577054049,0.917535381468803,2.49837928123497e-11,1,0.17450257276676,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,away,21/22+22/23,2,281,0.577956882468062,3.37513838461001,0.936238694679796,1.19247978158654e-09,1,0.178376427937865,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,diff,21/22+22/23,2,281,0.0124535482035235,3.60049801141187,0.975562779985854,9.76351320735036e-05,1,0.106751634003944,0,1,NotNormal
rugby,carries,home,23/24+24/25,2,283,0.635590826052134,4.37294999466604,0.976610104727576,0.000137122563614089,1,0.0590870534310605,0.023,1,NotNormal
rugby,carries,away,23/24+24/25,2,283,0.35798561740713,2.73621386639142,0.985908566950707,0.00709639628370284,1,0.0616422909490572,0.009,1,NotNormal
rugby,carries,diff,23/24+24/25,2,283,0.121945369778031,2.86253333622156,0.992931382787684,0.201165702779533,0,0.0326495441029324,0.670992366412214,0,Normal
rugby,metres_made,home,23/24+24/25,2,283,0.630678988974588,4.13062741267018,0.9763385560484,0.000123425475669348,1,0.0380795310320484,0.421715452688904,0,NotNormal
rugby,metres_made,away,23/24+24/25,2,283,0.483757194712283,3.305292241701,0.985457770642464,0.00576755739626966,1,0.0495419713850158,0.096,0,NotNormal
rugby,metres_made,diff,23/24+24/25,2,283,0.522271147103174,4.55055728702295,0.979418318273093,0.00042025230743381,1,0.0567453968282182,0.025,1,NotNormal
rugby,defenders_beaten,home,23/24+24/25,2,283,0.447559004132161,3.45486735055228,0.984527219969548,0.00377856187952552,1,0.0593609039711455,0.012,1,NotNormal
rugby,defenders_beaten,away,23/24+24/25,2,283,0.536714912458323,3.40547657433831,0.980526637453113,0.000664760201960601,1,0.0753372895445028,0.001,1,NotNormal
rugby,defenders_beaten,diff,23/24+24/25,2,283,0.0274167923846776,2.63034959329601,0.994552163118361,0.409890103740021,0,0.0476515692072205,0.125567322239032,0,Normal
rugby,clean_breaks,home,23/24+24/25,2,283,0.334813639566474,3.2065486197169,0.973769419005499,4.67658940545013e-05,1,0.085519180386204,0,1,NotNormal
rugby,clean_breaks,away,23/24+24/25,2,283,0.66545600863059,3.36541040496478,0.957809805459556,2.59366658483806e-07,1,0.132628115732719,0,1,NotNormal
rugby,clean_breaks,diff,23/24+24/25,2,283,0.17650571383367,4.03244156077382,0.983377677006606,0.00226283690366058,1,0.0722260431139828,0.001,1,NotNormal
rugby,offloads,home,23/24+24/25,2,283,0.602625226412782,3.33522792214461,0.970566526246179,1.48043522587571e-05,1,0.106225404204218,0,1,NotNormal
rugby,offloads,away,23/24+24/25,2,283,0.659369510104218,3.25459265184127,0.963927420897755,1.63917495787924e-06,1,0.109601192319848,0,1,NotNormal
rugby,offloads,diff,23/24+24/25,2,283,0.196080096751696,3.17137609549653,0.990051872724411,0.0507795998190381,0,0.0549487951924446,0.049,1,Close
rugby,passes,home,23/24+24/25,2,283,0.495555365999101,3.404219295172,0.983795470894816,0.00272294160529341,1,0.0513705199943157,0.068,0,NotNormal
rugby,passes,away,23/24+24/25,2,283,0.448278471140551,2.71312377246952,0.979707166730401,0.000473163011075695,1,0.0648965029605603,0.007,1,NotNormal
rugby,passes,diff,23/24+24/25,2,283,0.133870324950261,2.73192052526884,0.993791004172442,0.296687721024708,0,0.0476181091386499,0.114516129032258,0,Normal
rugby,turnovers_conceded,home,23/24+24/25,2,283,0.0252083684862043,2.41622128785127,0.985980952322067,0.00733770739128137,1,0.0820756829613659,0,1,NotNormal
rugby,turnovers_conceded,away,23/24+24/25,2,283,0.509524499552432,3.20927392508222,0.974404423867077,5.91981508287764e-05,1,0.110705126013688,0,1,NotNormal
rugby,turnovers_conceded,diff,23/24+24/25,2,283,-0.142647117468875,3.00534041023523,0.991497613574268,0.102085543699474,0,0.0542492840367852,0.055,0,Normal
rugby,turnovers_won,home,23/24+24/25,2,283,0.593782816800358,3.40365937651645,0.964290911287438,1.83845424162055e-06,1,0.128822365605357,0,1,NotNormal
rugby,turnovers_won,away,23/24+24/25,2,283,0.305953045375533,3.03503336711539,0.976729874096189,0.000143661265475159,1,0.0989418865073506,0,1,NotNormal
rugby,turnovers_won,diff,23/24+24/25,2,283,0.0418826091024556,3.21572276190144,0.987210649860226,0.0130271375415423,1,0.0681816776997667,0.001,1,NotNormal
rugby,kicks_from_hand,home,23/24+24/25,2,283,0.161518967023812,3.05550374338641,0.993723406977285,0.287979570364275,0,0.0605641138273835,0.016,1,Close
rugby,kicks_from_hand,away,23/24+24/25,2,283,0.343803023825358,3.19303046459308,0.988624869937103,0.0255222244251467,1,0.0631857620238133,0.01,1,Close
rugby,kicks_from_hand,diff,23/24+24/25,2,283,0.0114646958568797,2.99398133328914,0.992839073906526,0.192742469143867,0,0.0615389377726262,0.009,1,NotNormal
rugby,kick_metres,home,23/24+24/25,2,283,0.42419512026747,3.52712457329342,0.988948740181598,0.0298167464156934,1,0.0423361648363344,0.268019884009942,0,Close
rugby,kick_metres,away,23/24+24/25,2,283,0.553812323308342,3.20900650347239,0.978887675967416,0.000338554258004886,1,0.0705985902753531,0.001,1,NotNormal
rugby,kick_metres,diff,23/24+24/25,2,283,0.117785603960562,2.99519706927537,0.996049017206308,0.699911203217082,0,0.0291410710815195,0.8373063170441,0,Normal
rugby,scrums_won,home,23/24+24/25,2,283,0.34060735029977,3.42247408100624,0.975101959308923,7.69323387453946e-05,1,0.098381655605435,0,1,NotNormal
rugby,scrums_won,away,23/24+24/25,2,283,0.326499918943505,2.54935700146401,0.966700528519312,3.99739376666375e-06,1,0.11165582892854,0,1,NotNormal
rugby,scrums_won,diff,23/24+24/25,2,283,-0.0365739912453961,2.95887790638537,0.988966130698488,0.0300671687991901,1,0.079505300353357,0.001,1,NotNormal
rugby,rucks_won,home,23/24+24/25,2,283,0.512981248087581,1.93795110689067,0.829577868896781,1.11022302462516e-16,1,0.287738948472985,0,1,NotNormal
rugby,rucks_won,away,23/24+24/25,2,283,0.429405089971532,1.68741810498083,0.830427884806119,1.11022302462516e-16,1,0.281016445668445,0,1,NotNormal
rugby,rucks_won,diff,23/24+24/25,2,283,0.830313467200345,6.14340616001741,0.896054149296685,5.02375918642883e-13,1,0.216497684844326,0,1,NotNormal
rugby,lineout_throws_lost,home,23/24+24/25,2,283,0.721006425406947,3.17508659436786,0.902929877746505,1.58850710363367e-12,1,0.183968013950362,0,1,NotNormal
rugby,lineout_throws_lost,away,23/24+24/25,2,283,0.627989729700093,2.82290107312727,0.916869610749572,1.96366256588476e-11,1,0.185183112579572,0,1,NotNormal
rugby,lineout_throws_lost,diff,23/24+24/25,2,283,0.0338918502107468,2.77448948073113,0.975401457820594,8.61806399579113e-05,1,0.111038689422532,0,1,NotNormal
rugby,lineout_throws_won,home,23/24+24/25,2,283,0.248155292848375,2.75511334913079,0.985667541756921,0.00635050005278526,1,0.0747391927428345,0.001,1,NotNormal
rugby,lineout_throws_won,away,23/24+24/25,2,283,0.43903442750045,3.3123080713179,0.980255721356961,0.000593739756202027,1,0.100757634642164,0,1,NotNormal
rugby,lineout_throws_won,diff,23/24+24/25,2,283,-0.110670327749802,2.68442158565081,0.991738051572781,0.114563670775963,0,0.0563831097214661,0.03,1,Close
rugby,tackles,home,23/24+24/25,2,283,0.312211437086732,2.71159760455036,0.988988428317059,0.0303913873281604,1,0.0556959972460871,0.036,1,Close
rugby,tackles,away,23/24+24/25,2,283,0.632352589725316,3.96434862972582,0.973043638407071,3.58349381182066e-05,1,0.0627304326825768,0.006,1,NotNormal
rugby,tackles,diff,23/24+24/25,2,283,-0.107232347715237,2.89087898115646,0.996222916135718,0.735491340513136,0,0.0287748770234273,0.841432225063939,0,Normal
rugby,missed_tackles,home,23/24+24/25,2,283,0.536714912458323,3.40547657433831,0.980526637453113,0.000664760201960601,1,0.0753372895445028,0,1,NotNormal
rugby,missed_tackles,away,23/24+24/25,2,283,0.448230579143523,3.46030741421032,0.984523772830555,0.00377269588114681,1,0.0591349669962554,0.022,1,NotNormal
rugby,missed_tackles,diff,23/24+24/25,2,283,-0.0275232370908579,2.63261046026375,0.994576346430053,0.413942920912364,0,0.047829408438949,0.120896717373899,0,Normal
rugby,penalties_conceded,home,23/24+24/25,2,283,0.301091421105876,2.60135094095181,0.978486055408063,0.000287868891204912,1,0.104918529924515,0,1,NotNormal
rugby,penalties_conceded,away,23/24+24/25,2,283,0.210609009828101,3.31747662778519,0.985068809208597,0.00482897704105878,1,0.0948906009662109,0,1,NotNormal
rugby,penalties_conceded,diff,23/24+24/25,2,283,-0.0498233168664075,2.91310622313949,0.992929240279315,0.20096646994009,0,0.0498366927085301,0.074,0,Normal
rugby,scrum_pens_conceded,home,23/24+24/25,2,283,1.09136582400236,5.0284211690392,0.905817526459311,2.61901611509074e-12,1,0.180355987378275,0,1,NotNormal
rugby,scrum_pens_conceded,away,23/24+24/25,2,283,0.552373375131826,2.78740155552565,0.939157018611876,2.09874961853984e-09,1,0.172992001921486,0,1,NotNormal
rugby,scrum_pens_conceded,diff,23/24+24/25,2,283,0.144997759050537,2.9619109259932,0.983805565022262,0.00273519427622937,1,0.0983874976192595,0,1,NotNormal
rugby,lineout_pens_conceded,home,23/24+24/25,2,283,1.37775665473228,4.46113810891451,0.66663887044738,0,1,0.39505757024608,0,1,NotNormal
rugby,lineout_pens_conceded,away,23/24+24/25,2,283,1.97810407792569,8.90710239984582,0.661012037652177,0,1,0.366481619648302,0,1,NotNormal
rugby,lineout_pens_conceded,diff,23/24+24/25,2,283,-0.194441759508864,4.00586036975603,0.895248425903223,4.40536496171262e-13,1,0.240652485725254,0,1,NotNormal
rugby,general_play_pens_conceded,home,23/24+24/25,2,283,0.615138162505795,3.29457775297152,0.938209954092911,1.68609082251692e-09,1,0.178492752908345,0,1,NotNormal
rugby,general_play_pens_conceded,away,23/24+24/25,2,283,0.824255842243382,4.90578867327162,0.938025259812172,1.61601299009106e-09,1,0.139464055777303,0,1,NotNormal
rugby,general_play_pens_conceded,diff,23/24+24/25,2,283,-0.163333655349098,3.03877972605125,0.981070832759726,0.000835599683513988,1,0.101629158722397,0,1,NotNormal
rugby,free_kicks_conceded,home,23/24+24/25,2,283,0.881564102223946,3.32582533512148,0.789983080296692,0,1,0.282032163759557,0,1,NotNormal
rugby,free_kicks_conceded,away,23/24+24/25,2,283,1.03272484726076,4.06359238041187,0.780574944719035,0,1,0.270009928670133,0,1,NotNormal
rugby,free_kicks_conceded,diff,23/24+24/25,2,283,0.138818963681229,3.47130949793443,0.92150038473019,4.81557016485112e-11,1,0.213300309690331,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,home,23/24+24/25,2,283,1.08568492546713,5.64060167321417,0.889895738007663,1.87072579649339e-13,1,0.190995720780504,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,away,23/24+24/25,2,283,0.684351872709459,3.14233601034156,0.912193338682512,8.20243872823312e-12,1,0.176015682214599,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,diff,23/24+24/25,2,283,-0.219682268727575,3.15117615183483,0.971394557050142,1.98120352750131e-05,1,0.132878881222666,0,1,NotNormal
rugby,carries,home,21/22+22/23+23/24+24/25,4,564,0.557579798329608,3.85338981423433,0.980799287630717,9.16131687400679e-07,1,0.0431553092322456,0.013,1,NotNormal
rugby,carries,away,21/22+22/23+23/24+24/25,4,564,0.400429716976054,3.00821761703728,0.988095678159548,0.000149738232114616,1,0.0616434888309881,0,1,NotNormal
rugby,carries,diff,21/22+22/23+23/24+24/25,4,564,0.0385589713964578,2.93816897320907,0.996933047312861,0.367666135524275,0,0.0278322074870001,0.381335197483397,0,Normal
rugby,metres_made,home,21/22+22/23+23/24+24/25,4,564,0.624221300469821,3.78084800228587,0.978491185167799,2.26238841438686e-07,1,0.0442134731328183,0.007,1,NotNormal
rugby,metres_made,away,21/22+22/23+23/24+24/25,4,564,0.358307366065398,3.08071258568338,0.991202613815986,0.00195832735325652,1,0.0350283146357353,0.103,0,NotNormal
rugby,metres_made,diff,21/22+22/23+23/24+24/25,4,564,0.535100516094109,4.00322582706877,0.982652745115685,3.00896357541269e-06,1,0.0414255128167065,0.022,1,NotNormal
rugby,defenders_beaten,home,21/22+22/23+23/24+24/25,4,564,0.47296596611282,3.2891523894382,0.982727139592533,3.16029115099425e-06,1,0.055026992457029,0.001,1,NotNormal
rugby,defenders_beaten,away,21/22+22/23+23/24+24/25,4,564,0.496783379346269,3.35120016429033,0.982635096480551,2.9741874201239e-06,1,0.064219925711708,0,1,NotNormal
rugby,defenders_beaten,diff,21/22+22/23+23/24+24/25,4,564,0.0553700727725383,2.76044316527859,0.99725274273091,0.471302622965458,0,0.0367359249455391,0.064,0,Normal
rugby,clean_breaks,home,21/22+22/23+23/24+24/25,4,564,0.556802405496674,3.50251668761582,0.966125513652108,4.04500655193374e-10,1,0.103666912356189,0,1,NotNormal
rugby,clean_breaks,away,21/22+22/23+23/24+24/25,4,564,0.698971573023632,3.3489145532374,0.950943426557556,9.74220704108575e-13,1,0.128438856310602,0,1,NotNormal
rugby,clean_breaks,diff,21/22+22/23+23/24+24/25,4,564,0.2712879591367,3.85938344405739,0.986102693848988,3.30564204998884e-05,1,0.0731100170800397,0,1,NotNormal
rugby,offloads,home,21/22+22/23+23/24+24/25,4,564,1.97953217541089,16.3023740565186,0.89537041431395,0,1,0.108792847967075,0,1,NotNormal
rugby,offloads,away,21/22+22/23+23/24+24/25,4,564,1.76947886367434,11.3037383016232,0.89679434505754,0,1,0.108920731517381,0,1,NotNormal
rugby,offloads,diff,21/22+22/23+23/24+24/25,4,564,0.129112625711687,3.3992643994075,0.990949477421568,0.00157169070874585,1,0.0667690036687549,0,1,NotNormal
rugby,passes,home,21/22+22/23+23/24+24/25,4,564,0.513297341097598,3.31913743106735,0.982767833074445,3.24641017845906e-06,1,0.0542458615807372,0.001,1,NotNormal
rugby,passes,away,21/22+22/23+23/24+24/25,4,564,0.501860135101801,3.13895559804752,0.982677289146494,3.05803450539877e-06,1,0.0629971365617907,0,1,NotNormal
rugby,passes,diff,21/22+22/23+23/24+24/25,4,564,0.00235696519625651,2.96915676785134,0.997909877187067,0.721972338771543,0,0.0294635943607353,0.272767462422635,0,Normal
rugby,turnovers_conceded,home,21/22+22/23+23/24+24/25,4,564,0.187334759685994,2.77920860599872,0.988646004047299,0.000231444334546138,1,0.0773523884656084,0,1,NotNormal
rugby,turnovers_conceded,away,21/22+22/23+23/24+24/25,4,564,0.371211530194973,3.21599639912814,0.982527049161513,2.77023706551915e-06,1,0.0939716312056738,0,1,NotNormal
rugby,turnovers_conceded,diff,21/22+22/23+23/24+24/25,4,564,-0.0358203633288827,3.21638706551828,0.994094279998128,0.0273267623172181,1,0.0590726424177589,0,1,NotNormal
rugby,turnovers_won,home,21/22+22/23+23/24+24/25,4,564,0.548643800926832,3.61129759993084,0.968938590687101,1.48159795543279e-09,1,0.1181673303512,0,1,NotNormal
rugby,turnovers_won,away,21/22+22/23+23/24+24/25,4,564,0.316067989125603,2.8493682697561,0.976442809846113,6.99829879602376e-08,1,0.100806097247535,0,1,NotNormal
rugby,turnovers_won,diff,21/22+22/23+23/24+24/25,4,564,0.162943629327814,3.30587544641003,0.987885491616888,0.000127069752442144,1,0.0625660797638161,0,1,NotNormal
rugby,kicks_from_hand,home,21/22+22/23+23/24+24/25,4,564,0.440170942080047,3.30310937967972,0.985883114705414,2.81571435131189e-05,1,0.0642360582103745,0,1,NotNormal
rugby,kicks_from_hand,away,21/22+22/23+23/24+24/25,4,564,0.554670872152817,3.43951148862784,0.977587009893313,1.33789375689197e-07,1,0.0689354767838762,0,1,NotNormal
rugby,kicks_from_hand,diff,21/22+22/23+23/24+24/25,4,564,0.0767929885254046,2.73249866882745,0.994003311459355,0.0250819418517543,1,0.0558382352785817,0,1,NotNormal
rugby,kick_metres,home,21/22+22/23+23/24+24/25,4,564,0.650724583517978,3.88347962289346,0.976635502347545,7.79537333572833e-08,1,0.0543741606053234,0,1,NotNormal
rugby,kick_metres,away,21/22+22/23+23/24+24/25,4,564,0.783131220676103,4.00324143304289,0.966818479142971,5.53383783241657e-10,1,0.0633638838095697,0,1,NotNormal
rugby,kick_metres,diff,21/22+22/23+23/24+24/25,4,564,0.102783172261203,3.14260639062632,0.997425336499851,0.533796419922458,0,0.024861923735324,0.560835861139198,0,Normal
rugby,scrums_won,home,21/22+22/23+23/24+24/25,4,564,0.192219796254036,3.1999199369544,0.981191540142289,1.17222005524553e-06,1,0.0864732331332261,0,1,NotNormal
rugby,scrums_won,away,21/22+22/23+23/24+24/25,4,564,0.417810458226532,2.84561442490998,0.969789240611803,2.22525997628509e-09,1,0.118310758411382,0,1,NotNormal
rugby,scrums_won,diff,21/22+22/23+23/24+24/25,4,564,-0.267491441533376,3.08578913067455,0.987055415226336,6.72082771658866e-05,1,0.0846074386594887,0,1,NotNormal
rugby,rucks_won,home,21/22+22/23+23/24+24/25,4,564,1.56831651134281,4.1838797367821,0.644894917857852,0,1,0.39053253302599,0,1,NotNormal
rugby,rucks_won,away,21/22+22/23+23/24+24/25,4,564,1.49609476088217,3.7768987903254,0.651259128294357,0,1,0.393110373159441,0,1,NotNormal
rugby,rucks_won,diff,21/22+22/23+23/24+24/25,4,564,1.40963656749443,12.0804761108729,0.741340585950376,0,1,0.273047635510494,0,1,NotNormal
rugby,lineout_throws_lost,home,21/22+22/23+23/24+24/25,4,564,0.729474447606592,3.07706610301048,0.90492251420973,0,1,0.183804650052318,0,1,NotNormal
rugby,lineout_throws_lost,away,21/22+22/23+23/24+24/25,4,564,0.96799777960576,4.85904726061779,0.908856581316044,0,1,0.183630186230987,0,1,NotNormal
rugby,lineout_throws_lost,diff,21/22+22/23+23/24+24/25,4,564,-0.000523640562710043,3.00497747711854,0.978014316616101,1.71234062262826e-07,1,0.116925457794114,0,1,NotNormal
rugby,lineout_throws_won,home,21/22+22/23+23/24+24/25,4,564,0.138528371902596,2.7760615385182,0.989435993255578,0.000438824990737885,1,0.0680553731403686,0,1,NotNormal
rugby,lineout_throws_won,away,21/22+22/23+23/24+24/25,4,564,0.396722535334353,3.20204895410318,0.982558710313284,2.8284417444846e-06,1,0.0889306996808505,0,1,NotNormal
rugby,lineout_throws_won,diff,21/22+22/23+23/24+24/25,4,564,-0.10436316075051,2.66291538181826,0.992904552897324,0.00901062175093081,1,0.0548891463545259,0,1,NotNormal
rugby,tackles,home,21/22+22/23+23/24+24/25,4,564,0.441280545388532,3.09323859492883,0.985565203970469,2.23664672691637e-05,1,0.0512583697017569,0.002,1,NotNormal
rugby,tackles,away,21/22+22/23+23/24+24/25,4,564,0.559968782639526,3.47886599188621,0.980006088796529,5.6102339507369e-07,1,0.0555172865125564,0,1,NotNormal
rugby,tackles,diff,21/22+22/23+23/24+24/25,4,564,-0.00224330778671697,3.03541808489265,0.998786501046293,0.971464290723626,0,0.0259987432983786,0.489326217478319,0,Normal
rugby,missed_tackles,home,21/22+22/23+23/24+24/25,4,564,0.496783379346269,3.35120016429033,0.982635096480551,2.9741874201239e-06,1,0.064219925711708,0,1,NotNormal
rugby,missed_tackles,away,21/22+22/23+23/24+24/25,4,564,0.46703241910858,3.28443168710343,0.9830229244834,3.84518859630756e-06,1,0.0534050542829425,0.002,1,NotNormal
rugby,missed_tackles,diff,21/22+22/23+23/24+24/25,4,564,-0.0527338256476458,2.75649235781545,0.997214447785911,0.458008650210707,0,0.0368705826025895,0.067,0,Normal
rugby,penalties_conceded,home,21/22+22/23+23/24+24/25,4,564,0.330621085771973,2.73484953354336,0.980072747132241,5.84389968305565e-07,1,0.0975910552515756,0,1,NotNormal
rugby,penalties_conceded,away,21/22+22/23+23/24+24/25,4,564,0.204706374863475,3.14013720464029,0.987177058372783,7.37015898006899e-05,1,0.0825224530805473,0,1,NotNormal
rugby,penalties_conceded,diff,21/22+22/23+23/24+24/25,4,564,0.0858481780342255,3.01769616662555,0.993967069091398,0.0242405800243852,1,0.0545186266191074,0,1,NotNormal
rugby,scrum_pens_conceded,home,21/22+22/23+23/24+24/25,4,564,1.11626913510453,4.7875758286577,0.898326875403567,0,1,0.186646818845253,0,1,NotNormal
rugby,scrum_pens_conceded,away,21/22+22/23+23/24+24/25,4,564,0.668025720049135,3.01749407371266,0.928878116442992,9.99200722162641e-16,1,0.178676469600135,0,1,NotNormal
rugby,scrum_pens_conceded,diff,21/22+22/23+23/24+24/25,4,564,0.201157347639843,3.21162058385873,0.981597396958255,1.51710938234295e-06,1,0.0935447136002053,0,1,NotNormal
rugby,lineout_pens_conceded,home,21/22+22/23+23/24+24/25,4,564,1.40493236805835,4.44718967476488,0.662366305544938,0,1,0.398980154119141,0,1,NotNormal
rugby,lineout_pens_conceded,away,21/22+22/23+23/24+24/25,4,564,1.78818553384089,6.94174261935579,0.654516615690794,0,1,0.391134628414619,0,1,NotNormal
rugby,lineout_pens_conceded,diff,21/22+22/23+23/24+24/25,4,564,-0.211540886337982,3.91082945250669,0.889735847312308,0,1,0.265000676025505,0,1,NotNormal
rugby,general_play_pens_conceded,home,21/22+22/23+23/24+24/25,4,564,0.551143860106363,3.08864642539721,0.941492532873079,4.19664303308309e-14,1,0.173099693881737,0,1,NotNormal
rugby,general_play_pens_conceded,away,21/22+22/23+23/24+24/25,4,564,0.79663542702077,4.57942820536954,0.938663802142698,1.75415237890775e-14,1,0.152720439339478,0,1,NotNormal
rugby,general_play_pens_conceded,diff,21/22+22/23+23/24+24/25,4,564,-0.155081641124651,3.01704254404295,0.980580119938323,7.99186488542603e-07,1,0.0877247054816602,0,1,NotNormal
rugby,free_kicks_conceded,home,21/22+22/23+23/24+24/25,4,564,1.04390309939421,4.10018100596682,0.774796270865936,0,1,0.286556024788733,0,1,NotNormal
rugby,free_kicks_conceded,away,21/22+22/23+23/24+24/25,4,564,1.08422727697423,4.08095472827312,0.760422981178049,0,1,0.297749019393118,0,1,NotNormal
rugby,free_kicks_conceded,diff,21/22+22/23+23/24+24/25,4,564,0.127144486104876,3.41502696163268,0.918245031952327,1.11022302462516e-16,1,0.216290498094961,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,home,21/22+22/23+23/24+24/25,4,564,0.972942207030693,4.64154314180987,0.904238160770617,0,1,0.174653550895325,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,away,21/22+22/23+23/24+24/25,4,564,0.630661751702964,3.26710650679772,0.927382314293631,6.66133814775094e-16,1,0.173225075119542,0,1,NotNormal
rugby,ruck_maul_tackle_pen_con,diff,21/22+22/23+23/24+24/25,4,564,-0.0943493744996458,3.42059959954857,0.976102365992592,5.79108019316266e-08,1,0.115779442773647,0,1,NotNormal
football,np_shots,home,2021/2022,1,556,0.689998004427714,3.53854477510016,0.966179070326846,5.16346632117859e-10,1,0.104153588515076,0,1,NotNormal
football,np_shots,away,2021/2022,1,556,0.633833770923019,3.51824693702698,0.971486000616858,6.27713980794198e-09,1,0.106276631413074,0,1,NotNormal
football,np_shots,diff,2021/2022,1,556,0.012396202533364,3.51933692921612,0.992160264138122,0.00503458506257004,1,0.060188444698464,0,1,NotNormal
football,shots,home,2021/2022,1,556,0.677966282208954,3.4766084406609,0.966099346174905,4.98279972838134e-10,1,0.102670232071324,0,1,NotNormal
football,shots,away,2021/2022,1,556,0.657828538065154,3.56590849041452,0.969518567843369,2.41135988954255e-09,1,0.102824696486827,0,1,NotNormal
football,shots,diff,2021/2022,1,556,-0.0024856457796759,3.50834383445148,0.992364690095002,0.00604289684314085,1,0.0597327597519876,0,1,NotNormal
football,shots_inside_box,home,2021/2022,1,556,0.875066847788078,4.12354735318152,0.950068674577368,9.26037024839843e-13,1,0.126090151901946,0,1,NotNormal
football,shots_inside_box,away,2021/2022,1,556,0.894818035059125,4.49933503616669,0.951921055952172,1.7768009286101e-12,1,0.120062983578966,0,1,NotNormal
football,shots_inside_box,diff,2021/2022,1,556,0.0933405070805793,3.65284392172036,0.990071502467984,0.000833441327356077,1,0.0510003445430407,0,1,NotNormal
football,shots_outside_box,home,2021/2022,1,556,0.541936155607052,3.04085600280062,0.962101719830929,8.90110207762973e-11,1,0.124070075129205,0,1,NotNormal
football,shots_outside_box,away,2021/2022,1,556,0.758912526550406,3.60329846384887,0.945525701181234,2.00062189037453e-13,1,0.154238839334085,0,1,NotNormal
football,shots_outside_box,diff,2021/2022,1,556,-0.0161265003647014,3.10101065974667,0.991644079486971,0.00319124564988449,1,0.0665642088537719,0,1,NotNormal
football,penalties,home,2021/2022,1,556,4.3957181569407,33.7229947772566,0.326359282347468,0,1,0.520763749321441,0,1,NotNormal
football,penalties,away,2021/2022,1,556,6.44485288647701,73.5661582340475,0.275269741328513,0,1,0.519225958467773,0,1,NotNormal
football,penalties,diff,2021/2022,1,556,0.230808278226012,6.41948910595218,0.571301061875219,0,1,0.422089760294616,0,1,NotNormal
football,big_chances,home,2021/2022,1,556,1.34433060718323,5.17136490689185,0.819711791050833,0,1,0.244445061295181,0,1,NotNormal
football,big_chances,away,2021/2022,1,556,2.03070133219227,12.3214773249246,0.770803864421104,0,1,0.235514182195617,0,1,NotNormal
football,big_chances,diff,2021/2022,1,556,-0.0502958003355037,5.41233085731804,0.94421234706338,1.30562227695918e-13,1,0.147860289868312,0,1,NotNormal
football,corners,home,2021/2022,1,556,0.439673586314131,3.38709793300453,0.973952465962622,2.20606100054255e-08,1,0.0887770422541886,0,1,NotNormal
football,corners,away,2021/2022,1,556,0.789199312887909,3.83092610897658,0.950587072821297,1.10944586850792e-12,1,0.132221835987108,0,1,NotNormal
football,corners,diff,2021/2022,1,556,-0.127770104583803,3.39323786722711,0.991300350741996,0.00236535389183568,1,0.0636737938681762,0,1,NotNormal
football,free_kicks,home,2021/2022,1,556,0.410730341066335,3.59330530423669,0.982969500524087,4.34950899841358e-06,1,0.0783164616333706,0,1,NotNormal
football,free_kicks,away,2021/2022,1,556,0.341083472788074,2.83978534047678,0.984096339282351,9.26624685904098e-06,1,0.0968513414719866,0,1,NotNormal
football,free_kicks,diff,2021/2022,1,556,0.0755337070953507,3.09389265915369,0.993208136012129,0.0129769149876265,1,0.0495605256214852,0.006,1,NotNormal
football,set_pieces,home,2021/2022,1,556,0.136698789537343,3.07765855141076,0.993601373810447,0.018632456704184,1,0.0370841950457613,0.067,0,Close
